name,address,city,state,postal_code,latitude,longitude,google_place_id
ACE BAGEL & DELI,25305 NORTHERN BOULEVARD,Queens,NY,11362,40.770798559134,-73.735392916356,ChIJtZI8p_qJwokR9uUhP0Jv26Y
GAONNURI,1250 BROADWAY,Manhattan,NY,10001,40.747563892784,-73.988017974625,ChIJ_xUY2qhZwokRDDqPeRtPQJM
EL CALDERO RESTAURANT SPORT BAR,1267 JEROME AVENUE,Bronx,NY,10452,40.83735070728,-73.920482615431,ChIJaZGNUjr0wokRAD17myWP9Os
ANTICA PESA,115 BERRY STREET,Brooklyn,NY,11249,40.718860583554,-73.958744817277,ChIJPSVfkF1ZwokRAg317OWxQq8
LA BAGUETTE SHOP,1836 ROCKAWAY PARKWAY,Brooklyn,NY,11236,40.637480108898,-73.893810381368,ChIJxXGLadlcwokRIV6RWo11ORQ
MR. BRUNO'S PIZZA,7563 31 AVENUE,Queens,NY,11370,40.758608004366,-73.891984970837,ChIJo7KIHQtfwokRpUR85IXb9T4
LA NUEVA CARICIA RESTAURANT,1693 AMSTERDAM AVENUE,Manhattan,NY,10031,40.824397652502,-73.948200773795,ChIJzWE2VGP2wokRxGCOHuK4ZX0
BURGER KING,3301 FORT HAMILTON PARKWAY,Brooklyn,NY,11218,40.647082480492,-73.981877557793,ChIJpWk96CdbwokRKAk5E92ZTaM
BURGER KING,417 FULTON STREET,Brooklyn,NY,11201,40.691897305265,-73.988435496967,ChIJJR5n-UtawokRNv3INOzBA9w
"BURGER KING, POPEYES",2343 UTICA AVENUE,Brooklyn,NY,11234,40.614314983861,-73.926375354309,ChIJiytHYVtDwokRbLTpaZDkDNU
"BURGER KING, POPEYES",16150 CROSSBAY BOULEVARD,Queens,NY,11414,40.654974365702,-73.838849957521,ChIJJ-fINYBnwokRHD_FY8H2Hj0
HANCOCK ST,10 DOWNING STREET,Manhattan,NY,10014,40.729589027438,-74.002825116086,ChIJwXgeaZJZwokRal1b8QdLx-I
POPEYES,9216 CHURCH AVENUE,Brooklyn,NY,11236,40.653842622565,-73.918294743162,ChIJl7KJ0ZNcwokRTTRK0weU0FI
WANG VILLAGE SEAFOOD RESTAURANT,5609 8 AVENUE,Brooklyn,NY,11220,40.637627908331,-74.00731784548,ChIJA89DiEpFwokRAdPe1s-fQjw
SUBWAY,111 CENTRAL PARK NORTH,Manhattan,NY,10026,40.798601980857,-73.953306369313,ChIJOWjlaxr2wokRKHyWMIeNp3U
FRUITTI YUMMI,5751 MYRTLE AVENUE,Queens,NY,11385,40.700490817411,-73.901716032703,ChIJ_-xFIyZcwokR9DuZ5B80uwg
THE WICKED MONK,9510 3 AVENUE,Brooklyn,NY,11209,40.617078485603,-74.03367834166,ChIJXT0OoWBFwokRbqWpN9HDEoM
DELICIAS CALENAS 3,103-07 ROOSEVELT AVENUE,Queens,NY,11368,40.74988933285,-73.86253747604,ChIJR_48n05fwokRcGFQUlD-n-M
COFFEE & CRUMBS,330 WEST   38 STREET,Manhattan,NY,10018,40.755131589146,-73.992669196124,ChIJce1baq1ZwokRXubtK6DmsUE
GINSENG MUSEUM CAFE,315 5 AVENUE,Manhattan,NY,10016,40.746995448707,-73.985596429598,ChIJHdzvXKhZwokRz-ofTXGcsSM
DUNKIN,484 9 AVENUE,Manhattan,NY,10018,40.755373246397,-73.99484567895,ChIJ6YfGPlRZwokRbZod6gdHkqY
MISS KOREA,10 WEST   32 STREET,Manhattan,NY,10001,40.747437429821,-73.986202651877,ChIJ99_m8KhZwokRz33z_j0NaQ8
NEW LIN'S GARDEN,1001 RUTLAND ROAD,Brooklyn,NY,11212,40.662645159342,-73.926437147114,ChIJ8RMxy4VcwokR6CQvFVzJMsA
TECOLOTE,8212 ROOSEVELT AVENUE,Queens,NY,11372,40.747640083072,-73.883712832554,ChIJ6cqbD85fwokRzYfeJC2cSK8
NOISETTE,2421 STEINWAY STREET,Queens,NY,11103,40.768601627952,-73.911131591188,ChIJc_RlFWpfwokRk0V4MeBfsEM
LILY BLOOM BAKERY,2220 86 STREET,Brooklyn,NY,11214,40.601643825088,-73.993345119701,ChIJBccvOAZFwokROa6QlGTiKM0
FORTUNE KITCHEN,10707 JAMAICA AVENUE,Queens,NY,11418,40.695439664531,-73.840093286798,ChIJS3NiyapgwokR7EkRDYIKPb4
TUFINO PIZZERIA NAPOLETANA,3608 DITMARS BOULEVARD,Queens,NY,11105,40.774239677767,-73.90805150522,ChIJJ9vfH2ZfwokRx0GVeSBuXFQ
NEW BELACAN RESTAURANT,5918 8 AVENUE,Brooklyn,NY,11220,40.635912289371,-74.009129956616,ChIJi5qqMkpFwokRc41rh3zMTPY
CHOP'T,100 PARK AVENUE,Manhattan,NY,10017,40.750993456113,-73.978503424145,ChIJ8z9I_epYwokRXhlbnTLQ4Lg
BXL ZOUTE,50 WEST   22 STREET,Manhattan,NY,10010,40.741542208716,-73.991681908845,ChIJaV0zg6RZwokRQrFS6No9JbQ
MAISON HARLEM RESTAURANT,341 ST NICHOLAS AVENUE,Manhattan,NY,10027,40.812083402629,-73.951436407901,ChIJd3H89mz2wokRdk5JHB3Aino
THE EAGLE CAFE,1230 6 AVENUE,Manhattan,NY,10020,40.758970183257,-73.98108896917,ChIJYeV6LAlZwokRV3mjPitgrnU
CITIZENS OF GRAMERCY,362 2 AVENUE,Manhattan,NY,10010,40.736682830027,-73.981766491244,ChIJTdFiXl5ZwokR1XOZoILFLJo
DUNKIN,325 WYCKOFF AVENUE,Queens,NY,11385,40.699790653179,-73.911523005566,ChIJL5f5uiZcwokRut0xu0zGPD0
SUBWAY,513 MAIN STREET,Manhattan,NY,10044,40.760984058278,-73.950744634575,ChIJvRJK2MRYwokRXYfveB_kTkw
CHARLEY DELI AND KITCHEN,14527 228 STREET,Queens,NY,11413,40.661340749562,-73.751922323084,ChIJeRMAGJ9mwokR5hHQxc3EU3c
TEADO TEA SHOP,145D HESTER STREET,Manhattan,NY,10002,40.717160650702,-73.9950398372,ChIJiRs__ydawokRKpAV0efG0xg
SCALLYWAG'S IRISH PUB & REST,508 9 AVENUE,Manhattan,NY,10018,40.756122539791,-73.994296975335,ChIJzZo_UK1ZwokR_n8Ipv1yrM4
MAYFIELD,688 FRANKLIN AVENUE,Brooklyn,NY,11238,40.674866526214,-73.956461270296,ChIJn9vfAZ9bwokRCoHThnYzu6M
MAMA'S COOKING,1044 BEACH   21 STREET,Queens,NY,11691,40.603314487122,-73.753852947974,ChIJ4d51_6lowokRMN2aj8_2EPA
GOLD MINE CAFE,5578 BROADWAY,Bronx,NY,10463,40.87899002788,-73.904720203459,ChIJP4nb75bzwokRZZkwdHaSUOs
CICCIO,190 6 AVENUE,Manhattan,NY,10013,40.72640782049,-74.003651188344,ChIJUZhoAI1ZwokRuiBzvP58CDs
SALSA CON FUEGO,2297 CEDAR AVENUE,Bronx,NY,10468,40.862219405897,-73.911157851164,ChIJE84sQXX0wokRdqR8t1t6MDc
THIRD AVENUE ALE HOUSE,1644 3 AVENUE,Manhattan,NY,10128,40.782725439365,-73.951140138645,ChIJZYGXV6RYwokRuno8NcDKlxc
HARDWARE BAR,697 10 AVENUE,Manhattan,NY,10036,40.763225894791,-73.992863236153,ChIJaRE_uFFYwokRSgI8YRDfnDk
HOT JALAPENO RESTAURANT,219 EAST  116 STREET,Manhattan,NY,10029,40.797684222238,-73.939390857221,ChIJxfFyLQb2wokRmjl2FFt6w9o
HAMILTONS,2826 FORT HAMILTON PARKWAY,Brooklyn,NY,11218,40.649044103178,-73.97690032141,ChIJkRTvnCZbwokRu39mXPwpkL0
MARYANN'S WOODSIDE EVENTS,58-02 37 AVENUE,Queens,NY,11377,40.750110083178,-73.904190628729,ChIJI7aomRtfwokRYihiW24au-U
KARAOKE DUET 48,304 EAST   48 STREET,Manhattan,NY,10017,40.753445109541,-73.969042487399,ChIJb3chih1ZwokRBPNHD9LMRyc
"DUNKIN', 'BASKIN ROBBINS",6010 80 STREET,Queens,NY,11379,40.725427884488,-73.879552211235,ChIJbdnGmlxewokRobPWHJXQVjM
DUNKIN,12903 NORTH CONDUIT AVENUE,Queens,NY,11420,40.667113421011,-73.811154587812,ChIJ1UIEuRZnwokRQ2Pw8d4wE4M
BUSTAN,487 AMSTERDAM AVENUE,Manhattan,NY,10024,40.785966699324,-73.976253186221,ChIJk_8RzIVYwokR99bOICh18j8
MCDONALD'S,3550 CONNER STREET,Bronx,NY,10475,40.885292304968,-73.827324117369,ChIJX2tD1NuMwokRYRmcGShtBqw
SUSHI TOKYO,627-629 KINGS HIGHWAY,Brooklyn,NY,11223,40.605879773435,-73.96636694422,ChIJ3TKScO5EwokRvl2VGzU-GP8
AMBASSADOR FOOD SERVICES,8-07 38 AVENUE,Queens,NY,11101,40.759246273783,-73.943992213562,ChIJg5p6ID1ZwokRSEcoBcfyM4A
CJ'S CAFE,17715 UNION TURNPIKE,Queens,NY,11366,40.726098787396,-73.790641922777,ChIJA5SGwABhwokRp6tlWNGA_Nk
TORIBIO RESTAURANT,3169 FULTON STREET,Brooklyn,NY,11208,40.681954695421,-73.878163603774,ChIJz0czE8hdwokR6nseNNVy1Gw
LULU JUICY FRUIT,550 SOUTHERN BOULEVARD,Bronx,NY,10455,40.812319318786,-73.903439628796,ChIJo66oiLr1wokR0bryelVne6M
FLORINDA RESTAURANT,656 PROSPECT AVENUE,Bronx,NY,10455,40.81542078056,-73.903319503791,ChIJe-lfSgz1wokRw0DfAH_9dqs
CURRY KING,942 COLUMBUS AVENUE,Manhattan,NY,10025,40.799439828364,-73.962725529944,ChIJmw6xBSP2wokRzCf3NM44ac4
YUMMY YUMMY BROOKLYN,1349 ROCKAWAY PARKWAY,Brooklyn,NY,11236,40.646849002699,-73.904227769364,ChIJ2Wk8rulcwokRwsCzWhTka5E
RANDALL MANOR TAVERN,735 CASTLETON AVENUE,Staten Island,NY,10310,40.634706843387,-74.107298490767,ChIJC9pQSBNOwokR3ezGud82gHA
SAN MARZANO,117 2 AVENUE,Manhattan,NY,10003,40.727889444392,-73.988191100588,ChIJP8Rym5xZwokRUIkeVZ-8Q-s
WATERMARK BAR,78 SOUTH STREET,Manhattan,NY,10005,40.705399345867,-74.004158585305,ChIJ7ek7qdRbwokRt3sVsitU9r4
"TREADWELL PARK , BLACK HOUND",301 SOUTH END AVENUE,Manhattan,NY,10280,40.710226308707,-74.01633256131,ChIJU062dhBawokR0RWbIZkSW0Q
JUICY CUBE,674 LEXINGTON AVENUE,Manhattan,NY,10022,40.760112314285,-73.969732444175,ChIJB1x25-RYwokR_Pn4qyxWvlo
"BIENESTAR Y SALUD, HERBALIFE",4006 CASE STREET,Queens,NY,11373,40.748253077174,-73.876699306921,ChIJVZ8Z_7JfwokR3ZyxLRaoIE0
IL GNOCCHI RESTAURANT,118 EAST  116 STREET,Manhattan,NY,10029,40.798942874509,-73.942416429493,ChIJKZ5m-AX2wokRfnsbaqD9sjU
LAS PERLAS SALVADORENO RESTAURANTE,16008 46 AVENUE,Queens,NY,11358,40.75388182978,-73.806547505286,ChIJ9ayVWTdgwokRCmKQgYNfQ-U
PANCHO'S ANTOJITOS MEXICANOS,964 AMSTERDAM AVENUE,Manhattan,NY,10025,40.801328950729,-73.965065024806,ChIJE84E9Hv3wokRp5rtlnhh1ZM
5 STAR VILLAGE CAFE,1968 CONEY ISLAND AVENUE,Brooklyn,NY,11223,40.609062429727,-73.962212773171,ChIJna0sf-tEwokRYnVW5JRHDnc
KOREAN NOODLE HOUSE,21009 NORTHERN BOULEVARD,Queens,NY,11361,40.75944936191,-73.772733644521,ChIJZwv44N1hwokRmRkOXwxxExo
MERITTA'S JAMAICAN AND AMERICAN RESTAURANT,22315 LINDEN BOULEVARD,Queens,NY,11411,40.694248351255,-73.737295424635,ChIJw01M7OVjwokRFvQKVDanZS8
THE SEA FIRE GRILL,160 EAST   48 STREET,Manhattan,NY,10017,40.754936415581,-73.972586266606,ChIJpYNIR_1YwokRNMXI4Qk1lwQ
NEW KING HOUSE,11115 ROOSEVELT AVENUE,Queens,NY,11368,40.751673043616,-73.855520965688,ChIJsfw4YcNfwokRv6Vq9xqTPlA
LITTLE CAESARS,86-10 ROOSEVELT AVENUE,Queens,NY,11372,40.748031493061,-73.879987583859,ChIJRV9cqq9fwokRIndKKvrmT7k
SASABUNE EXPRESS NEW YORK,322 EAST   59 STREET,Manhattan,NY,10022,40.760124133495,-73.9632132714,ChIJ1TuIWeZYwokR0-bXAiDPPXo
XELA JU RESTAURANT,8830 PARSONS BOULEVARD,Queens,NY,11432,40.706378582787,-73.802029495333,ChIJRyCsUABhwokRoDIgGMNfGdA
JULIANA'S PIZZA,19 OLD FULTON STREET,Brooklyn,NY,11201,40.702574874401,-73.993616320094,ChIJAQr5tjBawokRBBESUv8Tw5I
TASTE OF LAHORE,7310 NORTHERN BOULEVARD,Queens,NY,11372,40.754687183303,-73.893528971987,ChIJ2Whz4AhfwokRAu0Godznw9M
NANIWA JAPANESE RESTAURANT,276 KINGS HIGHWAY,Brooklyn,NY,11223,40.605194100241,-73.980434039494,ChIJ0ZorH_1EwokRbeuT0VXwqyY
NEW CENTURY CHINESE RESTAURANT,9205 FLATLANDS AVENUE,Brooklyn,NY,11236,40.641200451137,-73.904480930332,ChIJwwmavcNcwokR5LHgwcgks0Y
MARLIN BAR AT TOMMY BAHAMA AND TOMMY BAHAMA RESTAURANT AND B,551 5 AVENUE,Manhattan,NY,10176,40.755610292397,-73.979317671301,ChIJ5ZYmOv5YwokRAD6rtfLf-tM
LITTLE CAESARS,1054 SOUTHERN BOULEVARD,Bronx,NY,10459,40.824336499073,-73.891888705154,ChIJ623LTFT0wokR7DdAwrCbZb4
POLLOS DONA MARIA,9303 JAMAICA AVENUE,Queens,NY,11421,40.69379755818,-73.851806337324,ChIJn6XeWuNdwokRSBB-HoyQQkE
NEW PEARL OF CHINA,2830 MIDDLETOWN ROAD,Bronx,NY,10461,40.84346629116,-73.835478478722,ChIJSZDm8FGLwokRpvP5_ktcERU
CHINESE GOURMET,1810 CEDAR AVENUE,Bronx,NY,10453,40.852682591508,-73.920178648468,ChIJOQnFpxH0wokRpOynd_51WWw
APANI,1520 SHEEPSHEAD BAY ROAD,Brooklyn,NY,11235,40.587254705661,-73.953681536425,ChIJBa2SAmREwokRbFg30MdnCxY
CIBO EXPRESS FOOD COURT (CONCOURSE D),0 LAGUARDIA AIRPORT,Queens,NY,11369,40.774414029772,-73.877293351848,ChIJ03FfsoxfwokR11Fr37pbCQU
SAGAR RESTAURANT,16825 HILLSIDE AVENUE,Queens,NY,11432,40.710281364962,-73.794071578859,ChIJHe510R9hwokRChLemd8Nkac
SAGAR CHINESE,8747 HOMELAWN STREET,Queens,NY,11432,40.711248356589,-73.793008098381,ChIJPUQERB5hwokRU93QMxroV7A
"DUNKIN', 'BASKIN ROBBINS",13320 ROCKAWAY BOULEVARD,Queens,NY,11420,40.674673467688,-73.805141434216,ChIJ8cVOaSNnwokR4PEe8yCwkyM
JUICE GENERATION,979 8 AVENUE,Manhattan,NY,10019,40.766990616027,-73.982675127278,ChIJ65J71vdYwokRFO5IXWN5DyY
DUNKIN,14601 ROCKAWAY BOULEVARD,Queens,NY,11436,40.673471793093,-73.79141340475,ChIJE05oLtlmwokRZoavRjZpK7g
KUNG FU TEA,8612 JUSTICE AVENUE,Queens,NY,11373,40.737647685529,-73.877054599537,ChIJK3cbeU1ewokROFinXXe_Sr8
FELICE,15 GOLD STREET,Manhattan,NY,10038,40.707745991206,-74.00691799522,ChIJtb0E3RdawokRqLP-FNIxvf8
SUZUME,545 LORIMER STREET,Brooklyn,NY,11211,40.713164115186,-73.949229023151,ChIJ7RscS1hZwokRyH3c7IILpOY
FLACO'S PIZZERIA,3876 BROADWAY,Manhattan,NY,10032,40.83702632816,-73.942690522716,ChIJ3Wu2ooT2wokRztqh0rqMNeY
SONRIE A LA FAMILIA,3259 84 STREET,Queens,NY,11370,40.756442445018,-73.883621606254,ChIJB3fcT4dfwokRUzpugcc_y-I
SKOVORODKA RESTAURANT,615 BRIGHTON BEACH AVENUE,Brooklyn,NY,11235,40.577658983497,-73.961226256328,ChIJJZgvk0FEwokRCn07X4xc8_E
EL NUEVO BARZOLA RESTAURANT,3386 ATLANTIC AVENUE,Brooklyn,NY,11208,40.681719478163,-73.871389356574,ChIJ31LuMsddwokRiwh9dUOzcqc
TONY'S PIZZA,443 KNICKERBOCKER AVENUE,Brooklyn,NY,11237,40.699189597107,-73.919017940163,ChIJ_Tmb0xtcwokRlTMolAsnZFY
DUNKIN,7910 SPRINGFIELD BOULEVARD,Queens,NY,11364,40.737103793456,-73.747601254459,ChIJFzS2do1hwokReK7C8GP9t0o
MAR Y TIERRA RESTAURANT & LOUNGE,3236 BAINBRIDGE AVENUE,Bronx,NY,10467,40.876389215264,-73.879646526484,ChIJveGV-3LzwokRFKhvU6GVDGk
CHIPOTLE MEXICAN GRILL,9015 QUEENS BOULEVARD,Queens,NY,11373,40.733840182011,-73.871577033806,ChIJGwmlq05ewokRWpk23H4DxUY
CHIPOTLE MEXICAN GRILL,7030 AUSTIN STREET,Queens,NY,11375,40.720490712496,-73.845732922968,ChIJPVn6MyFewokRnlQMybUJ-vU
KEUKA KAFE A WINE BAR,11204 QUEENS BOULEVARD,Queens,NY,11375,40.718070776798,-73.836514304918,ChIJ9R7MRJhgwokRpXtyFZHVpSs
TIN CUP CAFE,719 4 AVENUE,Brooklyn,NY,11232,40.661384177192,-73.997040817825,ChIJz_eJ7-hawokRkzLNheKfeoU
THE KEG ROOM,53 WEST   36 STREET,Manhattan,NY,10018,40.750640516677,-73.985797754261,ChIJ8e_e1KtZwokRG1khy16JxDo
ZZ'S PIZZA & GRILL,1 RICHMOND TERRACE,Staten Island,NY,10301,40.64372588042,-74.072788802132,ChIJXy5Zkz1PwokRsPNxKYqX5CU
CHIPOTLE MEXICAN GRILL,140 COURT STREET,Brooklyn,NY,11201,40.689235219114,-73.992593533772,ChIJ5be_-0hawokRM28HBGLmjGw
MOMINETTE,221 KNICKERBOCKER AVENUE,Brooklyn,NY,11237,40.703119293443,-73.925927057417,ChIJd-H7aANcwokRc9yKGMHHyxg
DUNKIN,1903 KINGS HIGHWAY,Brooklyn,NY,11229,40.610330465182,-73.954511839337,ChIJu0U_FZZEwokRCE29TPn-7Mk
"DUNKIN', BASKIN ROBBINS",7121 18 AVENUE,Brooklyn,NY,11204,40.615515998517,-73.993808373519,ChIJs0uPzxlFwokRmx3bk78cU5M
DUNKIN'/BASKIN ROBBINS,6502 14 AVENUE,Brooklyn,NY,11219,40.62455473952,-73.999430826075,ChIJ58VENYhPwokRQCEF1grn6E0
"DUNKIN', 'BASKIN ROBBINS",7602 13 AVENUE,Brooklyn,NY,11228,40.619605604495,-74.008158753074,ChIJpcKcmWpFwokRd03tmr5pdTs
ROYAL CARIBBEAN BAKERY & RESTAURANT,3815 DYRE AVENUE,Bronx,NY,10466,40.888149981059,-73.83130228301,ChIJq80-cteMwokR-0nYCK4Lcaw
SAKE BAR SATSKO,202 EAST    7 STREET,Manhattan,NY,10009,40.724679731477,-73.980315844648,ChIJ15UbLXhZwokRSJWN97Vg5Rg
BOSSA NOVA CIVIC CLUB,1271 MYRTLE AVENUE,Brooklyn,NY,11221,40.697793039635,-73.928046313392,ChIJaXNoiAVcwokR83X6EYS3Y0A
PIONEERS BAR & LOUNGE,134 WEST   29 STREET,Manhattan,NY,10001,40.747114039331,-73.991190383844,ChIJkTptdq9ZwokR9CCc1A4ZcNw
TACO BELL,1884 THIRD AVENUE,Manhattan,NY,10029,40.790347856771,-73.945573009218,ChIJM126kwL2wokROra3Is8PGzk
POPEYES,8930 QUEENS BOULEVARD,Queens,NY,11373,40.734333440156,-73.873326118685,ChIJHQ-HkE5ewokR7Xuwt0WbfqE
PENNSYLVANIA 6,132 WEST   31 STREET,Manhattan,NY,10001,40.748338126418,-73.990244640841,ChIJM8GuI69ZwokR3BbXDomZSAA
SAFFRON,44-04 BROADWAY,Queens,NY,11103,40.757392711145,-73.915669407332,ChIJsWFIXIRfwokR8S86cqq_wM0
PEARL INDIAN RESTAURANT,738 FRANKLIN AVENUE,Brooklyn,NY,11238,40.673156763289,-73.957078846136,ChIJw0GOxZ9bwokRW_nsD9s3-l4
FAMOUS FAMIGLIA PIZZERIA,1398 MADISON AVENUE,Manhattan,NY,10029,40.787875653166,-73.953693100962,ChIJGzolKqFYwokRZVcI1T-3T-M
LOS VERDES,4626 GREENPOINT AVENUE,Queens,NY,11104,40.742282131927,-73.918550352548,ChIJowDryt5ewokR7fE-FiAkEdU
B&H Dairy Lunch,127 SECOND AVENUE,Manhattan,NY,10003,40.728353274395,-73.987851866135,ChIJdWXGiJxZwokRe_kzF8QTPJY
MA-N-POP SOUL FOOD,349 LEWIS AVENUE,Brooklyn,NY,11233,40.683656215948,-73.935175421225,ChIJRxnjDnZcwokRkN4m_wiL5b8
12 CORAZONES RESTAURANT & BAR,8622 ROOSEVELT AVENUE,Queens,NY,11372,40.748077703935,-73.879558020348,ChIJWXorsq9fwokRWoGtnJnOsO8
DUNKIN,200 EAST   89 STREET,Manhattan,NY,10128,40.780598719546,-73.952243011945,ChIJzyF8s6RYwokRzYz66WA8Y18
CARIBE RESTAURANT,214 CENTRAL AVENUE,Brooklyn,NY,11221,40.697988710167,-73.92499873477,ChIJ519WM5tdwokRIVTDiDclSA0
DUNKIN,680 ST NICHOLAS AVENUE,Manhattan,NY,10030,40.823314777961,-73.945087068558,ChIJxXFUgHv2wokRZ6B9faU5tJg
DUNKIN,3369 BROADWAY,Manhattan,NY,10031,40.821081871723,-73.954359996672,ChIJk161UXf3wokRarcMLAaaCEY
DUNKIN,4199 BROADWAY,Manhattan,NY,10033,40.848285398934,-73.937728878137,ChIJRaX3P6D2wokRPJJcl2pUYDA
PREMIUM SWEETS & RESTAURANT,2104 STARLING AVENUE,Bronx,NY,10462,40.836059687095,-73.854888883708,ChIJO07wC7j0wokRS2EFMPIDBps
SUNNY JOHN PIZZA,5408 AVENUE N,Brooklyn,NY,11234,40.619187378842,-73.922814709141,ChIJc8n5u09DwokRZpj5r0VFAHw
DUNKIN,525 LENOX AVENUE,Manhattan,NY,10037,40.814993029585,-73.94021679584,ChIJj5on3Xb2wokRKrhstOWchUU
MARQUEE,289 10 AVENUE,Manhattan,NY,10001,40.749919495144,-74.002551684523,ChIJBwnlGrdZwokRpf61pMm860c
LUCKY GARDEN CHINESE RESTAURANT,2460 NOSTRAND AVENUE,Brooklyn,NY,11210,40.624948491723,-73.94654055953,ChIJJxd3O65EwokR55sYuFcaMnE
AMICI PIZZERIA,6309 AMBOY ROAD,Staten Island,NY,10309,40.523721585008,-74.215840096413,ChIJW1YGGrNKwokRtPzrBsMeOmY
SUBWAY,3711 35 AVENUE,Queens,NY,11101,40.755795270747,-73.923518475308,ChIJOQnIWiVfwokRNM-8HoT6IcA
SUBWAY,3419 BROADWAY,Manhattan,NY,10031,40.822547135229,-73.953293115451,ChIJWZllUGL2wokR337Z_wms0p4
TABU,227 DYCKMAN STREET,Manhattan,NY,10034,40.865821045241,-73.927599875782,ChIJ6-dvhvjzwokRvijkh52fhiQ
SAKAMAI,157 LUDLOW STREET,Manhattan,NY,10002,40.720994560253,-73.987900111426,ChIJW02oUIFZwokRYWXRRe-KjUE
DANIELA TRATTORIA,728 8 AVENUE,Manhattan,NY,10036,40.759319725048,-73.988257700502,ChIJGe7SbVRYwokRZ98_JfzVvhk
DING-A-LING,116 AVENUE C,Manhattan,NY,10009,40.724402204501,-73.978609444763,ChIJpWkDZbNZwokRd0vEsmrQIWs
AKIMOTO SUSHI,187 CHURCH STREET,Manhattan,NY,10007,40.715768930773,-74.007257918816,ChIJs8CmZR9awokR9acfG76cMKE
DRAUGHT 55 BAR & KITCHEN,245 EAST   55 STREET,Manhattan,NY,10022,40.758511490599,-73.967433834067,ChIJNRp4EuRYwokRkc8M1fcNSVs
PEACEFOOD DOWNTOWN,41 EAST   11 STREET,Manhattan,NY,10003,40.733233905647,-73.993147905438,ChIJn7gavJlZwokRF-R8Ahx66NM
ZUCKER'S BAGELS,370 LEXINGTON AVENUE,Manhattan,NY,10017,40.75063901798,-73.976641186014,ChIJ62nM3QNZwokRWWHv0RRGp1U
BENTON CAFE,156 EAST   45 STREET,Manhattan,NY,10017,40.753048332921,-73.973926112572,ChIJZWD8kQJZwokRkOAQ2TJxNd8
CUCUMBER,4215 HYLAN BOULEVARD,Staten Island,NY,10308,40.537366466302,-74.150396186569,ChIJv6TotUtKwokRkwAZ1IWd1GA
DE HOT POT,1127 WASHINGTON AVENUE,Brooklyn,NY,11225,40.66141042141,-73.960723237545,ChIJP8OZxhJbwokR7KIGqK8m3Tk
FRESH & CO,729 BROADWAY,Manhattan,NY,10003,40.729651990632,-73.993206004292,ChIJfSagZ5pZwokRhL09FQsWn4U
SHANGHAI BROADWAY RESTAURANT,150 WEST   36 STREET,Manhattan,NY,10018,40.751785389645,-73.988551384845,ChIJhXJGCKxZwokRuKkLd9ObmoA
BAKERY ST MARC,1121 FLATBUSH AVENUE,Brooklyn,NY,11226,40.643115387971,-73.957707214934,ChIJRwVc2kdbwokRMwpefugB9uE
XIN RONG,741 HUNTS POINT AVENUE,Bronx,NY,10474,40.815573246588,-73.88693185321,ChIJMavNNAf1wokRBcBB1YKdDL0
MARSH & MCLENNAN CAFETERIA,1166 AVENUE OF THE AMERICAS,Manhattan,NY,10036,40.75699692934,-73.982526135203,ChIJS04IkP9YwokRV0Wb1j6cDUo
EAGLE TRADING CO,258 FRANKLIN STREET,Brooklyn,NY,11222,40.73494479503,-73.958413676549,ChIJ1XgwOD5ZwokRn-AHoZDr_d0
CAFE GALLERY,2801 CONEY ISLAND AVENUE,Brooklyn,NY,11235,40.588292018382,-73.960417168869,ChIJdbV3-11EwokRKmIcrTbwfr0
KENNEDYS CHICKEN & SANDWICHES,1282 SOUTHERN BOULEVARD,Bronx,NY,10459,40.830322715088,-73.891817510535,ChIJN5W7nFf0wokRZwzqdwzi8bw
NEW HAPPY GARDEN,1150 OGDEN AVENUE,Bronx,NY,10452,40.836553768454,-73.927313825948,ChIJU329giX0wokRw90q5kfGMQA
NYC HUQQAH HAUS,6906 3 AVENUE,Brooklyn,NY,11209,40.635566578604,-74.026114278723,ChIJRYu5w9tFwokR-Ewf_Pe1k2Q
PICK-A-BAGEL,251 MURRAY STREET,Manhattan,NY,10282,40.715521098799,-74.015388750608,ChIJ-8HrdxtawokRhqL25U5YQms
FORNO SICILIANO,43-19 DITMARS BOULEVARD,Queens,NY,11105,40.771247137058,-73.903781017135,ChIJOWtFMGZfwokRXFCzGPDnXfE
PATA PA-PLEAN,7621 WOODSIDE AVENUE,Queens,NY,11373,40.743445456328,-73.888613746049,ChIJNUjb4RhfwokRZ7BlfpHsF3Q
PETER DILLON'S,385 5 AVENUE,Manhattan,NY,10016,40.749556061031,-73.983726333,ChIJP_ND4gNZwokRZiGVVvBeg8o
THE DISTRICT,1679 3 AVENUE,Manhattan,NY,10128,40.783973899731,-73.950203963358,ChIJ99mKyKVYwokRXCOtFC7x9uw
A SAFFRON THREAD,98 CHAMBERS STREET,Manhattan,NY,10007,40.714703945029,-74.007499488664,ChIJsY-xSB9awokRyZbq1G5XwFI
ROCKAWAY CAFE,0 JFK BUILDING 250,Queens,NY,11430,40.653054721833,-73.767875394333,ChIJU1L5_5BowokRHO42y05XkkU
PIZ-ZETTA,90 LIVINGSTON STREET,Brooklyn,NY,11201,40.691378751255,-73.99072539147,ChIJuQA9xk5awokRexddyEJeM3w
INASE SUSHI RESTAURANT,1586 1 AVENUE,Manhattan,NY,10028,40.774576220423,-73.951037825488,ChIJc3Lod7lYwokRiIKJyIEMCAs
