camis,foursquare_fsq_id,google_place_id
41476195,4bbb9dbded7776b0e1ad3e51,ChIJ6Vva1h9awokRXw_JSQ_x6y4
41476399,653debccc068835694790b7f,ChIJ7RgriG5iwokRdMiCayyrOnk
41476400,4babfacaf964a5203bdb3ae3,ChIJRaJSShn0wokRY0TgYHYfpEY
41476556,4cd4eeed67c7236a3a471077,ChIJEZEx1yZhwokRnVEogtyZM4U
41476586,4cc95811d147a093b54fe6ae,ChIJObyDHjhFwokRR8qdvfZ4cf0
41476982,4f3263e619836c91c7d31de0,ChIJrQdTi1D0wokRTXom6Q-KxE0
41477010,49ff6b95f964a5201f701fe3,ChIJh9epQSpZwokRbPkrvLBzfjY
41477055,4c312226a0ced13ad939136e,ChIJobAU-ST2wokRxSQ2IhzFyCk
41477087,4bcf1883c564ef3ba33beff0,ChIJLSZlpEFZwokRkatFFV8Mb3E
41477231,4c2d1eb17d85a593fa1452f3,ChIJWaDdP4BbwokRd3qliZ31ECI
41477434,4c32472f7cc0c9b6980cf09a,ChIJb5w-YxX0wokRJs9IOsl2-NQ
41477483,521623e211d20c6ae49e16aa,ChIJXzk5v6hZwokR6aBXNc1gjQU
41477524,4aee52bcf964a52091d321e3,ChIJrZ-HHHL2wokRZR8DY1DMhAg
41477814,58027e78d67c45aa5a15ca16,ChIJPRdZtlJYwokRQhH8ZKfvI1w
41477830,4a9e6e8cf964a5202f3a20e3,ChIJUyVsVKpZwokRwyknPdvbprs
41477872,42508380f964a520bb201fe3,ChIJ-4hK8ghZwokRtP5wMYn7K8k
41477995,4db84b7643a1a75c1f6fdb66,ChIJnWq7v3f0wokRxXVnT3BsKMw
41478388,4ab972d6f964a520697f20e3,ChIJbQYrur5YwokRGrkyjinbNQc
41478428,4bbd2747f57ba5936bccadb9,ChIJN91KXpn2wokRw3jgXm2JFIg
41478516,4b856827f964a520c85b31e3,ChIJOURWv_pawokRt73ASRKAny4
41478531,3fd66200f964a5201de61ee3,ChIJP-ez6JFZwokRmE9GgYPsvUA
41478586,4c2fdd973896e21e87bfe490,ChIJS2jx31VbwokRmzlwX8WUH5g
41478736,4abfb6a1f964a520c29120e3,ChIJs3ai4aD2wokRKigK-52fGi8
41479049,4d893cf17139b1f73ed0b1d4,ChIJlx14t6z1wokRizRHBfykDU0
41479157,4ba44d8ef964a520669438e3,ChIJWVAJ0e1gwokRPr_aoOa_uBQ
41479185,4be874a488ed2d7fa3e4cb1d,ChIJ7283wZ5ZwokRkogBZ_-wRuE
41479303,4bc78fb015a7ef3b10a579da,ChIJfVyVirpYwokROauienW86NA
41479685,4f37eae4e4b0a67fecbe26b7,ChIJubqzSp5cwokRuOCRjG3zBnw
41479993,4e4ce237bd413c4cc66cf0a2,ChIJyfmYiRhhwokRX077mDWHCOE
41480022,5ea962cf2eb0690008bd58af,ChIJU_26rfpYwokRztVYBLG1SdU
41480070,4d3faf69aae1b1f70d1680f5,ChIJvTrMg5JcwokRWJs9VSYJ0ZU
41480215,4d28b924ebacb1f72efbf34f,ChIJM51onPREwokRgCZpCckQHGs
41480255,4cd2df12d5d7a1cd05b67a66,ChIJv5uhOEJDwokRGVzWsIpdSB4
41480283,4c981f9cf419a093f4716d88,ChIJ8cGWIHTzwokRcfqfm0Vr198
41480427,43eb685af964a520382f1fe3,ChIJExC3nU9awokRgODOvdb3awc
41480442,56bd3b56498e9cdaf0c98ebc,ChIJx0_kpcdZwokRYxz8b3868TE
41480500,4c012c1d9a950f4798a508c6,ChIJfedaMfZawokR8LdCZiZBZbw
41480756,3fd66200f964a520dff01ee3,ChIJq3HaOi30wokR2aMnfehEVNg
41481377,4bddab2effdec928edece5a1,ChIJm9ALcyRZwokRiv6uOzTcE0Y
41481394,58c0857493eaf80348ae99f9,ChIJQ4hq-ANZwokRmlOrv0eoOpc
41481494,4b17ec7df964a520b5c923e3,ChIJa5U71MlZwokRJ9DVvC3sBNM
41481717,512ff4f1e4b0ee8b205bf62e,ChIJOWvLpH9cwokRolZcUapqFDY
41481734,564a200f498ef3dc131b0660,ChIJfyRgj6JfwokR5hpwrD5o1uc
41482120,4b9aeeedf964a52086e435e3,ChIJH2stGfjzwokRCJVwVUMX5hs
41482441,4bcde45e0687ef3beda6e1cc,ChIJi1aDVyZawokR4znd1nTfc1E
41482610,4be9d4284f5576b08311b396,ChIJS9WvbkBZwokRgRZSnV460nw
41482806,4aae44a6f964a520c46120e3,ChIJ2TOevjhZwokRX6SMJaPvxV8
41482939,4e1b4af3e4cdb14073933e37,ChIJG26Zd_PzwokRI8344Ilcd9k
41483197,4b9889bbf964a520504635e3,ChIJTfFYdIhEwokRDoaKDGJTNTI
41483315,602310cfdcd3d46b692f8cf3,ChIJJRqENpRYwokRyRu6bsrLMyc
41483883,4be6f989d4f7c9b62e472720,ChIJGYBgbfbzwokR41qnZ_8WQxM
41484499,4be1bcf53ef676b05651c0ca,ChIJFy95u4hZwokRltxSsUoBp3Q
41485041,4c59f2a3f346c928a7e04dca,ChIJ51g_zqJbwokRFZu2OBEA8z4
41485091,4bd4eeff29eb9c7497b092e1,ChIJ8Qlx05hZwokRxyZ9vo5q1Tk
41485097,40bbc700f964a520a2001fe3,ChIJLc5V-6hZwokRCO-MIGUc9wA
41485121,3fd66200f964a52008f11ee3,ChIJtSsFAUNfwokRO3f-fhaB10E
41485123,4ba40485f964a5203b7838e3,ChIJwbk6vmuKwokRwX7RTzIgjkg
41485126,49bd233ef964a5204e541fe3,ChIJGeRox21FwokRgpVd4uiY9co
41485154,4c23efe6c11dc9b6e1b12424,ChIJ1To1H4RLwokR9hPU4RJcQdo
41485393,4e04bee8e4cd92cb899e7830,ChIJ52ylr7NawokR0_RIX7kHAs8
41485450,4bf495d2706e20a1e894a998,ChIJ2SFKQdlewokRJ_3hcYTkJ1w
41485711,4bb78f733db7b713aa29209a,ChIJHYZMl_xFwokR1XUIqF8E21c
41485818,4a731329f964a52083db1fe3,ChIJzRsIdHJDwokRmLSd8xB0KWo
41486145,4bea022361aca593ce538300,ChIJAXRH6kVZwokRgV_sanKaFCg
41486182,4c76f5e3947ca1cdb3fb4537,ChIJNVKYBldFwokRwXRkrXftO7c
41486245,4b6632a0f964a5209a182be3,ChIJa911F75bwokR10xI7D7ATGw
41486399,4ad504e7f964a5204f0121e3,ChIJCcj-ViP2wokRMkfgS81yxxI
41486522,4bd8df990115c9b618ba7580,ChIJ33p4aaNZwokRaqz6qL-Z_Rc
41486575,4da9c2358154abafc29ba5d8,ChIJlSFjJ7r0wokRPfS0DzrViP0
41486645,4bf422a8370e76b00682bd4a,ChIJ5T5MS1VYwokRHZ6gkScJ1vo
41486672,4bd716bd6798ef3b382c668d,ChIJF0D6pyJawokR7pqdLav5w18
41486945,4bf86ea65ec320a126cc88d3,ChIJZ0A49wBhwokRJSbMg492fHA
41486961,4be87597ee96c928b11dfebf,ChIJ0bRYdwBbwokRUb0jALM8a2M
41486983,53d40ebc498e47aac13714b5,ChIJQ8EsbolPwokRSh6ISF4rRd8
41486993,46ad9342f964a52079491fe3,ChIJRbPB4FZawokRXP763NbNRHU
41487239,4bc3cb1adce4eee13ac1719d,ChIJM59TE-tewokREVDGYRaj50I
41487277,526ada1511d2659d9046c3e0,ChIJHy_IZZ1ZwokRXhUrTBKa-Qg
41487281,68014b6c835340a717316fc5,ChIJcyRCGLNgwokRXHXjVn97cpM
41487602,4af2e1aaf964a520f2e821e3,ChIJPwmU7Pz1wokRyPyyGBAS1Ag
41487738,5221402b11d2f5e7ec7c37e8,ChIJgxBxZgT2wokRvEPtExfZZKs
41487847,4e71fbc07d8b53db1c03bdb8,ChIJM_khfUhfwokRtvjSdhtcaHo
41488055,4c22c2ec7e85c92885a3bc21,ChIJA8vi1QJcwokRsUBXcVCMFO4
41488065,4c686efb73851b8d60b3ba39,ChIJrefQdrlfwokROoY8miPNK6Q
41488494,528a44f4498e8e50f35269ca,ChIJtaupggf0wokRvKf2IGq7JCY
41488532,4bd254bd77b29c743da18e82,ChIJpwY0A19ZwokR3XNKVbz8Lqg
41488716,c92ecb7d26f44281e00a7607,ChIJ98bGgJ_0wokRQDwq18QuEGE
41488795,4af47682f964a520bdf221e3,ChIJoXOxQgT2wokRzBeugdvQXBs
41488846,4c2cdf2d8ef52d7fed9933ba,ChIJmR9pnVNYwokR9t0LLbZUtL4
41488981,4c61ff49edd320a12c14ac29,ChIJXVzhSptZwokRgKDWquuKDnc
41489197,4bf721834a67c928eb2123cf,ChIJZzQhLKRbwokRn0b2HAQQI-o
41489414,44fc6a24f964a52084381fe3,ChIJC3VecrpbwokRLNJIz-9s4VQ
41489737,4db255b84df0532006173473,ChIJt1wxAepYwokR0ym6art6sYo
41489741,4c770ce4947ca1cd13604637,ChIJ3d76ryBfwokRENYe2V8R6dE
41489751,4d01634c527e236ac073c285,ChIJHWNcKe1ZwokRzBgOs-cjQSU
41489806,4bf1c6dd189f0f47d8aab762,ChIJVZYjFpJZwokRGFZhvPxmPGI
41490112,4c6709cd9cedd13a7e7d77a1,ChIJV1BFhshfwokR1Ey4krS_H3w
41490195,4d5ecb2bb19fa1437592dec8,ChIJEdrCHyj2wokRtJOb2-enPJw
41490282,4c408f9e6c1a95216050b96a,ChIJvazAOwZZwokRnFgHzKzyoB4
41490406,2fe2ebf872034e5e62aa4b27,ChIJK1x4Q_b1wokRKfGcoCR8Rbk
41490544,3fd66200f964a52074e91ee3,ChIJAyVma5JZwokRshEz41zHkHs
41490788,4d53594c08a7b1f76ebf3192,ChIJdZDC6l9ZwokRz2s94zcMlUw
41490991,4c056685d3842d7fea21be41,ChIJmRemOORYwokReY6bF8svc-k
41491097,4ae088f1f964a520158021e3,ChIJ1wlzkgJZwokR24rfR8chr6M
41491144,629fd974f8b64237d84f6199,ChIJT0-rAiZZwokR08hEBgoE9_U
41491173,4ca808a797c8a1cda31381a5,ChIJ0b-jNyJLwokRW-u7lq_0hQg
41491217,4c15679fa5eb76b00954c3b7,ChIJM1jHAGKKwokRF7ZyZYvOiQQ
41491272,4c0d165bc700c9b636d6a1dd,ChIJ6Wc4MaD0wokRy3--W255y5Y
41491524,4c241507c11dc9b6a4fe2424,ChIJaU1D7FdZwokRDmJpFkswJhk
41491686,4c017620b0702d7f894f6378,ChIJ77lnFalfwokR9lZAMdX0600
41491816,4c968d5394a0236a26f99f12,ChIJGzV0fkP1wokRkUEzlQXHb2o
41491940,4d327cc72e56236a18991db4,ChIJX1Wm5-pZwokRyFflGuVHL0g
41491955,4c37b5f6ae2da593a56affc5,ChIJG6HC9E1YwokRMxByKpBzrsc
41492331,4c7ae14fa8683704601e154d,ChIJ6RXvI11fwokR1aQIIchuA6M
41492556,5e3b70415c9aa700075b7ac3,ChIJj_Vs0TFFwokR7sSASt8lkpw
41492592,4c7447221b30a093c93fec09,ChIJ0yR_0ChbwokREM8jV8Lo2KI
41492701,4c20ecac4889a59372262720,ChIJLQCw4_5YwokRd5hb1b2IUYU
41493180,4bcf265c77b29c7427768882,ChIJEWDhF55ZwokRx4atQITM9VU
41493226,61a2d2f1f09fd005f9a0f257,ChIJYwxW1VJYwokRSbbYKXa0YUw
41493340,4baa9c97f964a52088793ae3,ChIJyzCONkzywokR9w4Opqd6vhE
41493787,4c5cc2de7f661b8d7aad491c,ChIJo5LSJOtZwokRcPVVYWx8jDQ
41493832,4ecbcf23e5e86a4deeec3b1f,ChIJv_ShgaxZwokRatzSt5XG3PU
41494100,4c35d35c452620a1bc4a270f,ChIJ8QjXvyBawokRyX42L0HG2wE
41494286,49bd4d49f964a52065541fe3,ChIJLZ_KRIhZwokRUanDSCyp1x4
41494987,4a414e48f964a52010a51fe3,ChIJEfQ86FtawokRL5EWcuqDo7g
41495114,4c18320a4ff90f4793250e49,ChIJQ2wVWwFcwokRRSnbCLe9LuQ
41495490,4da8e6f6fc607fc998b0b8ad,ChIJS0O4-K5FwokRLZwrEgV8jhE
41495492,4d59219d8492a1430f472327,ChIJ4fBmXMZFwokR0lfECIpTAss
41495495,4a732bf6f964a520c1db1fe3,ChIJ4SK9lapFwokRUxbXoNRznTI
41495497,4b40c519f964a520e8ba25e3,ChIJP79rXMhEwokRsGSLMwOVsIA
41495525,4c4bc2235609c9b65b3f8c91,ChIJE6WggOJbwokR9vYNtzpJUW0
41495887,6382aa335e07b9448be8d543,ChIJ2ZDaEflnwokR-eZULzByX10
41495931,4ad1023ff964a520eadb20e3,ChIJ0xGY3A9gwokRHB7ThsyI5Kg
41496204,4e4e3e6cbd4101d0d7a5ca87,ChIJ_9UCvJL0wokRM2uuw4UjE1k
41496506,4c0d0b440e9e9521c7d13cbd,ChIJv9jAdJ1ZwokRN9tGem6KDXw
41497107,4cdf457c78ddf04ddd07a098,ChIJXUBI8C5gwokRsGBJZ3UzXH0
41497422,4c2678eef1272d7f43a986c5,ChIJ_fcf6IlPwokRWgOvvJv-DnY
41497741,5893583c1470b050ba899197,ChIJ_yzV_ulYwokRYpG_tbXMpqw
41497832,4d9f1c39daf0dcb397f7a8a3,ChIJT1cl8PbzwokRvZOVaH0hQ8Y
41498400,4c084b91ffb8c9b6fe176861,ChIJC9ZN6VxZwokRQD2Rzzd5DlQ
41498611,4d2a516c6e27a14303572d24,ChIJzUubKFxFwokRb6EQR-OwjgE
41499185,67a420191f2f86087a52e437,ChIJYzSbTY5ZwokReIFvBOGExus
41499963,667104a13573cb1ba96f77d1,ChIJrwoEvqNbwokRwA_AzbsQm0A
41499986,5692f0d3498e4a49a6a211e4,ChIJ0-_YHltgwokRltfZfNbBjc8
41500338,4c3e2f3e80bc20a193a8aa58,ChIJDX0CUNlgwokRuIf8cLRuAIg
41501061,4d12b5be80f6721e86dd19eb,ChIJXeZWxnv2wokRMvI-T-8vSx4
41501088,4cdf4f9af8a4a1432db6ddbc,
41501115,4bae85aff964a5206bbc3be3,ChIJ8dFzuAf2wokRuX_Ly_NBc4A
41501454,4b6ca1d2f964a52006482ce3,ChIJhTGR_D5fwokR6g7WKC0DK-M
41501681,4a81b0aff964a52046f71fe3,ChIJFdlGXhFawokR7lPqXwaGirc
41501822,4c12b3d07f7f2d7f11ccdd68,ChIJ6Q5lB45ZwokRWxpOYs-b3Nc
41502172,4e4dd62dbd4101d0d79c5e6c,ChIJw3zO3RBawokRr-KKfs1D9iA
41502332,4eb28c8cb80348350a17ede6,ChIJGW_drZf0wokR7VF3L6WXv20
41502640,56c107dfcd10588a0ff05e92,ChIJdQpLf2tZwokRV-DArGnrzg0
41502643,4dc80d82d164eb9ca02d1b43,ChIJQy1qt5NewokRm5lHcMYYAxM
41502782,545e8b3d498e7ea22272da0a,ChIJp1gkeVdFwokRszH-gqARMSo
41503136,4b464895f964a520791c26e3,ChIJDebsAJ9cwokRGKkihUIdWxY
41503140,4c39dca6ae2da593b72203c6,ChIJqzQ2HB5FwokR-Ae9yZlb4Dk
41503176,4c4ca3d974e81b8d841a9006,ChIJRTfW8p5fwokRw7ps1HSTF70
41503575,4c69c9911a6620a1f18a648c,ChIJF_AN5vbzwokRbc-YF7tU2GY
41503710,511d8222e4b0f59bd6391e43,ChIJ75mU_6NfwokRRmijMqQ2u38
41503714,4c254ba6136d20a19f63e361,ChIJ99_m8KhZwokRz33z_j0NaQ8
41504235,4b5645adf964a5209b0828e3,ChIJXWpcbQ1FwokRvCeZywzCL9E
41504479,4d4f05ec9a2a6ea8dd5a286f,ChIJY7miohb2wokRnAnnGGFikog
41504490,4c6709cd9cedd13a7e7d77a1,ChIJC5Jre8hfwokRGOOyhc7Cpbs
41504734,4c09bf807e3fc9284899f282,ChIJwWvd2MNdwokRG7NgS3cIB08
41504877,61469d79db8ad8711a697d74,ChIJdacri4ZfwokRbhlbnCidnqc
41505017,84e9a417284043b10ddd656f,ChIJtY-h5jtZwokRebVPbnWfm04
41505290,4bbcbe1da0a0c9b60eb81a0f,ChIJVdEd84pdwokRrR9JmMC_2SA
41505301,52044364498ead68391ae141,ChIJzU-IwaNZwokRfXHTck7RuxY
41505347,4d04103a9d33a1438f96b878,ChIJr2v6HmuLwokRYEIxTRQsbHk
41505393,4ad51226f964a520aa0121e3,ChIJ_y4HX4JYwokRs5khP5kkzNQ
41505432,4af63dc0f964a5208c0222e3,ChIJffAe4YFOwokRFLjc-1_7guA
41505645,4c379e563849c928370abeb1,ChIJlXEqUD1cwokRDB3iw29F1r8
41505687,4bec8a4e976ac9289b2f610b,ChIJUXAiScj0wokRvo3eT1klczo
41505885,4ce547f4dfaef04d64346d83,ChIJxWrLb1VYwokRvjqtK8KveLI
41505961,970ccc9a640b4f1535228c78,ChIJrdrd1K1gwokRahAVcFMSqAI
41506337,4c40ce36520fa59388a4c8ac,ChIJ6eKFLiFnwokR6rpoBvzyKWw
41507070,4d138b82d1848cfab9ddc471,ChIJv2dTXCVewokRR3_aTNdS_kI
41507398,4c8c336bf0ce236a624416ef,ChIJsxDGJ0hJwokRkd8lwFeA7VY
41507777,450972f5f964a5203d391fe3,ChIJ0Zb6HANZwokRnGIntPyqjLQ
41508109,4cba161bbac93704c43de97c,ChIJ2XJIN1dYwokRAfIRdv9Vu6c
41508168,4b88003ff964a52008d831e3,ChIJpev2ohBewokRKKsmdOzARgQ
41509061,4c3b7a364565e21e97ca566a,ChIJGwcwqwZZwokRqcnlqMT-E-A
41509130,4c4757dd972c0f47a77a2321,ChIJvz4F1JNZwokRN-_0V6iwxpY
41509250,4c2eb323213c2d7ff5c02f5d,ChIJ29Qy5adZwokRKW4wwh6-Opw
41509593,4c101cc9b93cc9b6ce3e56e0,ChIJX38eIfxKwokRVc22kVXO16k
41509875,4cf1a818899c6ea8dcfdf1c1,ChIJ03HMlbRPwokR4dG6Dhon-A4
41509909,4c88ea117223b1f7253e2fa8,ChIJnXTBVPlYwokRaH_hnZ7myUc
41510014,4b6db8ccf964a520a1892ce3,ChIJ93cedhdfwokRtAIXlUBu5cM
41510203,4c9e9c8f0e9bb1f77e39e95f,ChIJ34aX5gBcwokREbremOF3FIY
41510509,4c520b3b9426c92881c4bf74,ChIJR32J4VdYwokR5SGYbdohMnU
41510896,4e2082ccd4c0d32590e53cc8,ChIJC8HgX3ldwokR45N-SiAVjOI
41510938,4c79d2223badb1f7e09a5054,ChIJ544Bx4xfwokRhM6Y8nPOySI
41511019,4c5f7bddde6920a1a1169464,ChIJX7RxAwFcwokRd9KH36jxC60
41511300,4dc725b01f6ef43b8a4056b4,ChIJFTl0DQZZwokROYCCdckidlM
41511427,4a72eeb8f964a52056db1fe3,ChIJdco4TKpZwokRdtg39W89yog
41511548,3fd66200f964a52071eb1ee3,ChIJ5VuisgNbwokRdmV4nsdnrvU
41511573,4ceda0093b03f04d196b35dc,ChIJ6w_wqUxJwokRgZac1hsj33c
41511660,4ca785a597c8a1cd7e577ba5,ChIJ2yqw9pbzwokRIRRNfHVb3tw
41512057,49db85d3f964a520d65e1fe3,ChIJydHFGblZwokRd39Hs0utAAk
41512259,52012b1b498e03fd3c4121ca,ChIJ3735gFRhwokRZt9yKYV80Ak
41512587,4be9c4b6415e20a1253ce4bb,ChIJtwa5tyhFwokRVnJSVx4xyws
41512878,4aa84264f964a520765020e3,ChIJ282zaAdbwokR_rp4kbjIU5o
41512992,4c87a5add92ea0931bc17772,ChIJS_wigl5FwokRDeZ2VX9-KEg
41513074,579f7057498ed7ece3c795d0,ChIJMwawR5JcwokRpOFnYpjEsVQ
41513165,4be5c3682468c928f4820043,ChIJadYUJKdfwokRjLdrYulxSE4
41513509,4e0a2d13a809495e61abc928,ChIJ3R7XN8b1wokRXtC4hbwa9mU
41513747,4c7be9be2d3ba143136795d0,ChIJ67rd0RlawokR4YBSbhOI3qg
41513756,4f32446819836c91c7c6c253,ChIJ0wtAKMT0wokRo4reCE1EmoE
41513849,4b8c48fbf964a5208bc832e3,ChIJB41Bp2X2wokRaVEyP7WexZM
41514254,4cab5c9b97c8a1cd6da79aa5,ChIJS_OFze5YwokRamRVrCvOA3g
41514283,4ca29aa47f84224be80bbe58,ChIJl5c3sEVewokRh0NSEsNmF4w
41514395,4a7d7f13f964a520b3ee1fe3,ChIJi0sSBB_0wokR5lv-nStQyB8
41514447,4efa1b1abe7bb4784ff43c77,ChIJHU_YhEeLwokRi_J8FTqU6FU
41514631,4c937c120341370481e268ef,ChIJ3UMhqU9awokRXlTQCLKnBMw
41514706,4dded90ec65bb2aa739a26f5,ChIJA1Kx_BBgwokRYf6jpVXG9LI
41514937,5278c8e611d2d0a4b55df21c,ChIJSU8JZ_JfwokRf9JKogN3Y6w
41514945,4ca9ff3214c33704814ae33b,ChIJkerPLRZawokRKpGjbhOT_SY
41514976,4caf199db4b0a35dc8033ece,ChIJf1Y5pQZZwokR-RLBsc-m67I
41515015,5fd7b284d522ab07e037d06e,ChIJJznJTfhSwokR_COIsD-is-0
41515019,4c4ca3d974e81b8d841a9006,ChIJUczVGQBfwokRSUjRD5XNRTE
41515501,4cbdba2f43ec6dcb48bbb831,ChIJZ5hJY1BDwokR3IeU3i4_vmQ
41515676,4b1ee4e1f964a520332124e3,ChIJHaoIEk5awokROZdz7zXidqk
41515681,4b2c4251f964a520c8c424e3,ChIJg_3_i3r0wokRtFG37L-NY3E
41515853,5f273db57330c0049fbd8270,ChIJUczVGQBfwokRSUjRD5XNRTE
41515855,5cd22a567b4669002b889cee,ChIJvXID3DZZwokRDrPsWKIY7n8
41515859,4f9ae1c6e4b0b38d2e71880f,ChIJV3FWd3RfwokRx3zJA60gnK8
41516545,4be99f18a9900f478f8b1540,
41516864,4a6a09b1f964a52071cc1fe3,ChIJqVgBPDFawokRWvpAgZ2nhb8
41517086,61553a8a244df46d06107dfb,ChIJo67U5-ZawokRPfORVM3NpTo
41517331,4c9d2f49542b224b5c9ce79f,ChIJHRQr8a1ZwokR0ZUDrOkxKgU
41517801,4e5daf7f22718258c484e731,ChIJlatwnA5cwokRoYvKeTEkUW4
41519334,4b8f3bddf964a520cb4e33e3,ChIJuc7asCxFwokRNLiXtyq1EN4
41519401,4c8bc5015e048cfa6e68c6cd,ChIJQYMFFf1EwokRaLmrnKUA6a4
41519432,4ca76866a6e08cfa86508494,ChIJH_BcLqVYwokRQcOB4SsoZxY
41519587,4be367f82fc7d13aa08a083a,ChIJafC4qXdZwokRjSS6NXfyLxM
41519649,4ca15337542b224b99de0da0,ChIJjaNqEa5gwokRYrTlB72wwnE
41519679,4bd1ecfab221c9b61a85d6d0,ChIJLeR2Hr_zwokR5jUhVtGofEw
41519688,4a5f88d3f964a520d4bf1fe3,ChIJ4x85h_5YwokR_vEB_tdq2cI
41519872,4c6d711506ed6dcbe7e0a322,ChIJRQnIrNb1wokRYfdN3JgKKVI
41519888,4b05f1b8f964a52053e622e3,ChIJlbQpZ-BhwokRyXgpb4y1Tnc
41519961,672835e5e89865104b027e8c,ChIJfQJci6VZwokRH7SSSLlr5Rk
41520417,4c9bb662e9a7ef3bd0ed2e16,ChIJs5moEldYwokRUeku57R4FfA
41520477,54f90055498e6ce6a801f8f3,ChIJvdsXmZ1ZwokRJheBIigklu8
41520610,4c8fa11fad70a143e658930f,ChIJUdgbxpFZwokRz8fvwGLAM-k
41520658,4c9e5229ca44236af6b32999,ChIJRSHFgoNZwokRGGiPKqUj-8k
41520756,4ce0265e78ddf04df9b3a498,ChIJr7J3n01bwokRzY07n8OQXjw
41520990,5278c8e611d2d0a4b55df21c,ChIJSU8JZ_JfwokRf9JKogN3Y6w
41521059,5f273db57330c0049fbd8270,ChIJtU1Cg4lfwokRs2aWDmbEL3c
41521260,4cdc8cea22bd721e0cfefb47,ChIJpXN6G7FhwokRtBkaHssngkQ
41521360,4c892b0f7223b1f7dfb031a8,ChIJA34-5ahZwokRumNK9CKW-uk
41521807,4aba732af964a5205c8120e3,ChIJR_f8ggZZwokRdfXSsyN0IGU
41522258,4c8c1b0ced3ab60ce8cd6421,ChIJ055KBmRbwokRNaUaK5MaqIY
41522735,4c5dbf402815c928c8c3b567,ChIJQ61ZWvZawokRWEqF6K2YJ0s
41523226,4aff9d81f964a520bf3922e3,ChIJg8qlUbZfwokRtYQeYAzuhkE
41523349,4d33b64cc75a6ea8a5ac19ae,ChIJnWOcNGDzwokRJlcT_yukyhM
41523630,4cbf543bb6c4224b8578f294,ChIJCxdJV5hZwokRoBWzilBPDMs
41523650,49b18f4af964a520d7521fe3,ChIJ_de-6f9YwokRcwCILeqbuCU
41524226,4c7aa8d5a86837045e53144d,ChIJtx62LZ_Kw4kRGbtfXMjjPXk
41524468,57fd457a498e39cd34012586,ChIJBVgKiaZYwokRmMiA0bhFd4A
41524567,56c8fcb5cd109ba7bd05086c,ChIJd4O4GsxEwokRfvxABQq10zA
41524607,4b6caaddf964a520ac4a2ce3,ChIJ7XnOL11ZwokRT-UakhXIVao
41524723,52012b1b498e03fd3c4121ca,ChIJzdOWIw5gwokRUwetUvA5URg
41524734,4f302aace4b07ca3181082ea,ChIJn3AK3BBewokRVEzYirXXt_k
41524736,4b54820bf964a520d7bd27e3,ChIJE5eeG3dhwokRhlwtbqfIU68
41524890,4ca4cf53a73cb60c16582478,ChIJJ3ZdWI9ZwokR23PXSej8iqw
41525131,4bae85bef964a52073bc3be3,ChIJXTketu-JwokR6rcaxvQrrOY
41525152,4f997b4bd4f21823bb1f4e1d,ChIJkZUZDhphwokRrWuvRt6VgAg
41525379,4d840360d5fab60c7b25d99b,ChIJCa9k1e1YwokRIV7xDB1XO88
41525442,4c780397bd346dcb56abf0ef,ChIJt901K7xYwokRDN0HETz2x3s
41525640,4cc9ce54e7926dcb9c105f77,ChIJq-RZ4wBcwokRphEfNUIXMrk
41525768,4cb215401463a143b6a2aaa9,ChIJWaaZj1hZwokRalNHJEvg7cw
41525880,4cc5b65b01fb236a4d41b3ba,ChIJ9U6hMh5bwokRmrU6TVIY2w0
41527114,62b7380c4d569c279888ee74,ChIJySoGRqBbwokRjQ3Z2U3Ben4
41527419,4e6bfe1c7d8b2c711b17bbe5,ChIJr5YkQUJiwokRxjOrpYhD6u4
41528086,40f32600f964a520700a1fe3,ChIJYy2rhoVZwokRhMtbBvmSu8I
41528104,4bfec49368c7a5933da73f44,ChIJgVQdp09DwokR6t7mro6OE-E
41528976,4ce6db6f9f776ea8f2505422,ChIJNQDWDDVbwokR_mewRiDfr-c
41529002,4cfaf4047945224b7d6783e7,ChIJRZ8iJpRZwokRPBpWkEwQEAo
41529148,4a623aa1f964a5206fc31fe3,
41529577,4cb5e9b68db0a143b0096616,ChIJVcGEQElnwokRgyexlDS6SAQ
41529617,4ccc513fee23a1431b021ea8,ChIJ93rmMohPwokRzPmDnke_t4I
41529624,4f3231b619836c91c7bf6992,ChIJFdH47HROwokRviyY6J02rQs
41529658,4ae351a0f964a5205b9321e3,ChIJMz2fyYD0wokRG8MIkdYA4x0
41529703,5111a920e4b00a31d5b19bd7,ChIJL_bKrFFYwokRDSBEY04JJUY
41529719,4b1844b8f964a520efcf23e3,ChIJ8e9HzihbwokRa4Q8GeNPMcE
41529929,4cb8494490c9a143d8237ed6,ChIJT7BjsH1DwokRJWYSE7fdSYU
41529935,4b2521a9f964a520ad6c24e3,
41529962,4dab82421d1f484b8ba9d1fa,ChIJa2vi4wn0wokR9eCLDd6bKTk
41530089,4cccb964c9b8468815d4bec3,ChIJfeW5nZJZwokRxFwjLpeBhrk
41530103,4cb0d96a562d224b35281a88,ChIJR97FfLdZwokRbJuo2WAV9hc
41530127,3fd66200f964a52026eb1ee3,ChIJlUueGJ1ZwokRlBb3NEfYFF8
41530258,3fd66200f964a520a7e81ee3,ChIJe-MbFlVYwokRIPak_2F4KzY
41530529,4e1dd614c65b6cd0da9e94ae,ChIJj-DLe-JbwokR7mhp9ahI9wg
41530569,52bc86c0498ef88db5077140,ChIJeXX3pYRZwokR-xjPszfpGm4
